invoice_id,customer_id,order_date,product_id,quantity,unit_price,revenue
INV-72208,C0054,2025-06-07,P020,1,390.68,390.68
INV-18665,C0135,2025-08-13,P022,2,147.01,294.02
INV-59253,C0152,2023-04-01,P049,1,168.81,168.81
INV-93729,C0002,2025-07-25,P027,1,472.2,472.2
INV-32923,C0070,2024-07-23,P027,4,228.44,913.76
INV-84437,C0119,2025-02-12,P046,2,539.23,1078.46
INV-34380,C0036,2025-05-02,P013,3,117.86,353.58
INV-82596,C0098,2024-05-17,P019,6,232.24,1393.44
INV-86704,C0011,2023-11-08,P020,1,46.83,46.83
INV-70745,C0127,2023-08-18,P036,1,74.32,74.32
INV-30188,C0007,2023-09-26,P001,1,197.0,197.0
INV-93435,C0077,2024-04-28,P041,3,526.54,1579.62
INV-97282,C0032,2025-07-03,P042,1,516.63,516.63
INV-33510,C0074,2024-05-18,P027,3,461.14,1383.42
INV-42079,C0177,2023-01-30,P042,1,417.29,417.29
INV-46335,C0031,2024-05-19,P049,5,412.7,2063.5
INV-57416,C0018,2024-08-18,P039,1,305.34,305.34
INV-67156,C0124,2025-06-08,P037,2,311.24,622.48
INV-99903,C0067,2024-05-02,P041,1,194.12,194.12
INV-58916,C0178,2024-06-08,P008,3,518.24,1554.72
INV-44018,C0148,2023-06-16,P002,1,571.91,571.91
INV-29154,C0149,2023-11-24,P004,1,400.77,400.77
INV-27759,C0119,2024-01-01,P045,2,489.05,978.1
INV-45739,C0042,2024-01-05,P004,5,194.62,973.1
INV-56659,C0108,2023-02-19,P041,3,87.7,263.1
INV-79417,C0075,2024-10-16,P019,2,447.77,895.54
INV-35403,C0020,2025-02-23,P033,2,158.87,317.74
INV-22387,C0161,2024-09-05,P012,4,109.63,438.52
INV-52284,C0043,2025-06-12,P035,1,433.3,433.3
INV-49462,C0081,2023-10-05,P044,1,510.97,510.97
INV-57516,C0176,2023-04-09,P045,1,109.28,109.28
INV-56088,C0137,2025-04-23,P038,3,333.86,1001.58
INV-27950,C0037,2024-06-14,P001,1,435.03,435.03
INV-73556,C0073,2024-02-26,P024,1,366.54,366.54
INV-23424,C0088,2023-08-12,P011,1,498.94,498.94
INV-38981,C0040,2025-05-01,P033,3,428.54,1285.6200000000001
INV-90403,C0049,2024-12-07,P036,1,504.92,504.92
INV-82235,C0135,2024-12-20,P035,2,421.24,842.48
INV-70357,C0030,2025-07-27,P027,1,528.77,528.77
INV-27200,C0020,2025-08-03,P008,2,76.43,152.86
INV-55640,C0005,2023-11-16,P031,1,532.96,532.96
INV-28220,C0177,2025-04-16,P024,1,577.24,577.24
INV-78566,C0114,2025-02-20,P039,2,382.51,765.02
INV-49935,C0088,2023-01-30,P012,1,156.79,156.79
INV-26870,C0031,2025-05-27,P015,5,185.98,929.9
INV-39697,C0178,2023-11-11,P010,2,241.94,483.88
INV-27067,C0033,2023-03-22,P014,1,16.32,16.32
INV-24643,C0109,2023-03-21,P045,1,585.71,585.71
INV-73472,C0005,2025-02-14,P050,1,220.74,220.74
INV-35736,C0111,2023-04-21,P003,1,317.12,317.12
INV-77302,C0009,2024-08-30,P043,1,529.15,529.15
INV-25587,C0016,2025-07-19,P031,1,309.58,309.58
INV-18683,C0065,2023-11-05,P003,1,589.82,589.82
INV-22648,C0171,2025-03-12,P001,1,53.28,53.28
INV-36922,C0032,2024-08-24,P039,2,361.27,722.54
INV-97896,C0052,2023-12-26,P012,1,259.09,259.09
INV-29078,C0008,2025-05-16,P006,3,125.47,376.40999999999997
INV-55591,C0072,2023-12-27,P038,3,392.76,1178.28
INV-90341,C0042,2023-09-05,P033,1,280.24,280.24
INV-18957,C0130,2023-04-12,P037,1,453.75,453.75
INV-11832,C0149,2024-06-25,P049,1,199.3,199.3
INV-35106,C0056,2023-10-16,P046,1,597.48,597.48
INV-80402,C0044,2023-01-05,P049,1,553.21,553.21
INV-76085,C0026,2025-05-21,P014,1,42.29,42.29
INV-87251,C0122,2023-07-09,P024,1,257.03,257.03
INV-24067,C0113,2023-07-05,P044,1,10.13,10.13
INV-65586,C0091,2023-08-08,P025,4,507.89,2031.56
INV-63422,C0132,2023-04-26,P015,2,109.01,218.02
INV-71066,C0081,2023-04-23,P008,1,49.89,49.89
INV-74987,C0134,2025-02-19,P009,2,558.0,1116.0
INV-47784,C0093,2024-07-24,P046,1,80.29,80.29
INV-53006,C0011,2024-05-20,P006,1,215.81,215.81
INV-47173,C0030,2024-04-12,P025,1,376.59,376.59
INV-50895,C0154,2024-12-04,P048,2,75.26,150.52
INV-82602,C0114,2024-02-22,P015,1,596.65,596.65
INV-34744,C0075,2025-05-27,P028,1,41.76,41.76
INV-99015,C0018,2024-01-12,P031,1,32.99,32.99
INV-98363,C0046,2024-05-18,P001,1,483.42,483.42
INV-61952,C0173,2024-03-24,P007,1,272.07,272.07
INV-98672,C0134,2023-03-29,P043,2,310.25,620.5
INV-61748,C0031,2024-02-15,P010,3,520.96,1562.88
INV-23332,C0178,2025-01-29,P038,1,469.05,469.05
INV-57672,C0044,2023-07-23,P005,1,593.42,593.42
INV-87982,C0087,2025-05-14,P013,1,592.27,592.27
INV-40522,C0104,2025-05-08,P008,2,156.68,313.36
INV-75419,C0109,2023-10-13,P047,1,595.36,595.36
INV-45779,C0149,2025-02-13,P038,3,67.45,202.35000000000002
INV-56674,C0165,2024-05-02,P026,2,213.89,427.78
INV-63011,C0171,2024-05-11,P039,1,248.05,248.05
INV-29316,C0131,2025-02-25,P018,1,493.13,493.13
INV-26015,C0117,2023-09-14,P007,1,498.24,498.24
INV-40254,C0126,2024-10-05,P032,1,191.61,191.61
INV-23055,C0035,2025-01-25,P002,1,147.8,147.8
INV-75291,C0014,2024-11-25,P005,1,120.4,120.4
INV-60152,C0007,2024-09-11,P012,1,181.9,181.9
INV-30019,C0174,2023-11-07,P021,1,232.35,232.35
INV-22626,C0160,2025-02-17,P040,4,544.13,2176.52
INV-78150,C0020,2025-02-24,P043,1,204.79,204.79
INV-36467,C0127,2023-10-28,P030,1,572.51,572.51
INV-74258,C0170,2024-05-31,P032,1,185.61,185.61
INV-55038,C0067,2025-04-08,P035,1,199.04,199.04
INV-12316,C0139,2025-02-21,P035,1,472.07,472.07
INV-25615,C0009,2024-01-28,P028,1,384.59,384.59
INV-59327,C0116,2024-03-29,P021,1,51.62,51.62
INV-14306,C0118,2023-07-01,P003,4,122.18,488.72
INV-49720,C0143,2025-06-24,P043,3,331.33,993.99
INV-66450,C0043,2023-05-18,P032,1,573.71,573.71
INV-60997,C0080,2024-05-14,P046,1,517.19,517.19
INV-98476,C0029,2024-05-17,P037,1,513.83,513.83
INV-99833,C0169,2024-07-06,P036,1,311.95,311.95
INV-72378,C0147,2024-07-29,P031,2,561.53,1123.06
INV-17305,C0041,2024-02-05,P033,4,493.58,1974.32
INV-87469,C0068,2024-01-22,P032,4,127.54,510.16
INV-56237,C0158,2025-02-23,P044,1,180.49,180.49
INV-18050,C0073,2023-01-29,P021,1,242.06,242.06
INV-26803,C0152,2025-05-07,P003,1,104.33,104.33
INV-86541,C0094,2023-01-28,P023,2,108.86,217.72
INV-59882,C0161,2023-04-10,P022,1,306.97,306.97
INV-56840,C0110,2024-02-26,P023,3,446.29,1338.8700000000001
INV-96670,C0090,2023-09-08,P004,2,101.91,203.82
INV-94945,C0064,2023-11-16,P016,1,61.59,61.59
INV-18585,C0152,2025-06-08,P006,1,253.97,253.97
INV-54249,C0079,2023-06-23,P008,1,171.65,171.65
INV-52744,C0006,2023-02-08,P035,6,572.64,3435.84
INV-65374,C0118,2024-08-04,P043,1,35.43,35.43
INV-44946,C0132,2023-01-21,P027,1,241.41,241.41
INV-87068,C0179,2023-01-23,P031,5,93.31,466.55
INV-84757,C0082,2024-02-04,P025,2,74.12,148.24
INV-22809,C0083,2025-04-07,P037,7,235.15,1646.05
INV-98488,C0126,2023-07-30,P007,2,212.13,424.26
INV-75898,C0087,2025-04-10,P032,1,123.29,123.29
INV-31840,C0171,2024-09-21,P022,1,563.46,563.46
INV-67146,C0077,2023-07-26,P024,4,533.61,2134.44
INV-19872,C0128,2025-05-10,P041,1,486.88,486.88
INV-47664,C0138,2023-09-29,P014,1,207.53,207.53
INV-85172,C0013,2024-02-16,P020,1,385.03,385.03
INV-22053,C0058,2025-01-04,P040,1,97.62,97.62
INV-87576,C0149,2023-12-11,P007,1,490.49,490.49
INV-84242,C0070,2025-03-31,P005,1,88.04,88.04
INV-65981,C0136,2023-08-03,P031,1,150.12,150.12
INV-95398,C0089,2025-04-23,P005,1,389.25,389.25
INV-49309,C0078,2024-03-19,P033,1,420.69,420.69
INV-51071,C0170,2023-07-24,P035,1,496.16,496.16
INV-42933,C0107,2024-10-01,P026,1,286.73,286.73
INV-98022,C0132,2025-02-20,P030,3,116.29,348.87
INV-12438,C0141,2024-10-04,P012,1,531.37,531.37
INV-85608,C0133,2024-05-26,P012,1,413.48,413.48
INV-71249,C0055,2023-10-02,P043,1,417.13,417.13
INV-90533,C0164,2025-05-23,P035,1,42.89,42.89
INV-92150,C0112,2023-03-03,P037,1,152.07,152.07
INV-57746,C0134,2024-04-18,P013,1,57.54,57.54
INV-29722,C0038,2025-02-03,P016,1,185.81,185.81
INV-49357,C0176,2025-05-14,P049,1,547.39,547.39
INV-51766,C0112,2025-05-30,P027,1,295.48,295.48
INV-36680,C0017,2025-05-16,P041,1,191.53,191.53
INV-47623,C0106,2024-10-23,P018,5,105.4,527.0
INV-88804,C0042,2023-08-30,P017,6,131.42,788.52
INV-24884,C0104,2023-06-03,P016,2,332.54,665.08
INV-42189,C0050,2025-03-27,P002,4,336.86,1347.44
INV-73620,C0080,2024-07-27,P030,1,125.32,125.32
INV-94793,C0112,2025-07-16,P028,1,550.73,550.73
INV-30887,C0010,2023-10-07,P013,1,229.53,229.53
INV-43868,C0035,2025-03-19,P002,2,209.91,419.82
INV-82182,C0072,2023-06-30,P043,6,445.38,2672.2799999999997
INV-73680,C0165,2025-03-12,P003,1,529.73,529.73
INV-21000,C0006,2023-11-18,P004,1,161.67,161.67
INV-18333,C0155,2025-07-11,P020,1,143.92,143.92
INV-98037,C0105,2024-11-04,P024,2,552.33,1104.66
INV-28423,C0024,2023-08-30,P026,1,211.86,211.86
INV-75568,C0029,2025-08-13,P037,6,272.46,1634.7599999999998
INV-97060,C0031,2025-04-28,P034,1,217.47,217.47
INV-78846,C0149,2023-09-15,P050,4,345.68,1382.72
INV-41205,C0128,2024-09-06,P006,2,488.97,977.94
INV-51079,C0032,2023-12-04,P050,1,265.88,265.88
INV-61111,C0150,2025-04-05,P048,3,224.32,672.96
INV-38574,C0061,2023-05-28,P028,3,565.19,1695.5700000000002
INV-38063,C0028,2023-10-09,P012,1,447.56,447.56
INV-43332,C0113,2025-06-02,P027,3,508.57,1525.71
INV-74272,C0151,2024-06-30,P004,1,40.25,40.25
INV-24806,C0096,2023-11-21,P045,1,407.52,407.52
INV-72240,C0140,2024-11-30,P028,1,451.89,451.89
INV-28993,C0064,2024-01-07,P018,1,384.5,384.5
INV-58200,C0122,2025-04-21,P046,1,452.13,452.13
INV-94593,C0079,2025-07-15,P002,1,130.4,130.4
INV-96798,C0156,2025-03-29,P003,1,451.68,451.68
INV-98027,C0014,2023-09-03,P045,1,137.46,137.46
INV-60422,C0065,2023-11-13,P036,6,431.92,2591.52
INV-57560,C0164,2025-07-13,P045,6,261.99,1571.94
INV-80111,C0176,2025-06-06,P008,1,539.79,539.79
INV-60917,C0061,2023-01-09,P029,1,427.29,427.29
INV-49438,C0101,2023-04-03,P017,1,273.57,273.57
INV-37575,C0061,2025-05-30,P020,1,131.53,131.53
INV-92752,C0042,2023-11-21,P029,1,33.17,33.17
INV-14440,C0165,2023-10-08,P027,7,152.99,1070.93
INV-74447,C0021,2024-04-27,P050,2,505.07,1010.14
INV-65360,C0106,2025-06-16,P022,1,100.36,100.36
INV-44205,C0026,2024-06-02,P011,2,364.15,728.3
INV-65164,C0017,2024-09-08,P023,2,464.15,928.3
INV-52830,C0141,2024-04-09,P048,7,348.4,2438.7999999999997
INV-16828,C0178,2024-10-18,P002,1,392.59,392.59
INV-92595,C0165,2024-03-30,P012,1,539.46,539.46
INV-10403,C0165,2024-02-15,P009,1,203.43,203.43
INV-50048,C0052,2023-11-18,P041,3,362.41,1087.23
INV-24526,C0148,2023-06-11,P006,1,289.33,289.33
INV-95089,C0064,2025-02-20,P034,3,210.6,631.8
INV-99883,C0034,2024-02-25,P039,4,62.0,248.0
INV-72700,C0082,2025-06-13,P029,2,510.05,1020.1
INV-32738,C0035,2024-12-04,P017,1,263.9,263.9
INV-46935,C0152,2023-07-23,P021,1,426.9,426.9
INV-58182,C0022,2023-07-06,P027,1,384.84,384.84
INV-84762,C0101,2023-08-18,P025,1,134.93,134.93
INV-83207,C0006,2024-10-24,P002,1,200.02,200.02
INV-39977,C0157,2025-07-17,P041,1,516.18,516.18
INV-35987,C0023,2023-09-26,P030,2,266.88,533.76
INV-16525,C0180,2024-02-15,P011,6,434.35,2606.1000000000004
INV-88694,C0159,2023-09-24,P028,5,321.28,1606.3999999999999
INV-58224,C0039,2023-06-24,P006,1,41.17,41.17
INV-11850,C0146,2025-01-05,P008,2,81.57,163.14
INV-69468,C0135,2025-04-27,P028,1,324.16,324.16
INV-25533,C0173,2023-08-18,P032,1,364.34,364.34
INV-44891,C0053,2023-10-22,P013,1,234.05,234.05
INV-27065,C0127,2024-03-17,P025,1,582.19,582.19
INV-38254,C0053,2025-04-23,P039,2,554.34,1108.68
INV-98760,C0073,2023-07-13,P047,2,359.11,718.22
INV-63546,C0108,2025-03-22,P012,1,403.34,403.34
INV-48036,C0038,2023-09-26,P002,1,365.46,365.46
INV-69110,C0061,2025-07-18,P040,1,321.91,321.91
INV-86402,C0064,2024-12-01,P024,1,316.39,316.39
INV-21237,C0166,2023-01-11,P030,1,485.05,485.05
INV-52368,C0121,2024-12-10,P009,1,60.13,60.13
INV-37815,C0102,2024-12-31,P044,1,398.4,398.4
INV-65481,C0099,2025-01-23,P046,1,173.28,173.28
INV-19575,C0153,2023-04-08,P017,1,214.73,214.73
INV-16830,C0143,2023-12-07,P004,5,554.36,2771.8
INV-56439,C0061,2024-09-12,P031,1,203.45,203.45
INV-15965,C0172,2023-01-06,P039,2,31.66,63.32
INV-91219,C0065,2024-01-26,P033,1,208.43,208.43
INV-97983,C0078,2024-01-15,P026,5,17.08,85.39999999999999
INV-15390,C0034,2024-08-17,P036,1,446.99,446.99
INV-32264,C0046,2024-05-30,P017,1,60.39,60.39
INV-71352,C0127,2023-05-16,P022,7,315.63,2209.41
INV-79523,C0023,2024-03-19,P021,1,149.6,149.6
INV-25314,C0037,2023-11-17,P017,1,263.2,263.2
INV-75432,C0012,2025-06-11,P009,1,72.63,72.63
INV-57263,C0072,2025-08-06,P048,3,151.49,454.47
INV-44500,C0111,2024-09-19,P019,1,307.9,307.9
INV-51026,C0068,2024-03-22,P034,2,46.55,93.1
INV-74392,C0043,2025-02-21,P021,1,80.33,80.33
INV-96169,C0039,2024-10-13,P036,1,41.12,41.12
INV-34762,C0113,2023-06-02,P004,3,79.6,238.79999999999998
INV-34004,C0014,2023-02-06,P015,1,268.36,268.36
INV-31437,C0121,2024-12-23,P017,3,164.82,494.46
INV-25207,C0120,2025-07-05,P028,1,33.55,33.55
INV-67870,C0127,2024-01-01,P003,1,350.79,350.79
INV-69999,C0144,2024-05-19,P032,1,206.13,206.13
INV-29405,C0029,2023-05-07,P047,1,72.91,72.91
INV-36703,C0090,2025-06-08,P006,1,68.7,68.7
INV-32058,C0073,2025-02-06,P012,2,580.1,1160.2
INV-83825,C0131,2025-07-01,P018,7,520.39,3642.73
INV-37839,C0170,2024-08-20,P038,1,423.51,423.51
INV-84814,C0002,2023-07-04,P034,1,382.15,382.15
INV-42264,C0107,2025-02-25,P005,1,294.39,294.39
INV-22360,C0128,2025-06-27,P044,2,176.33,352.66
INV-47261,C0085,2024-11-28,P002,1,555.54,555.54
INV-61664,C0175,2024-01-18,P008,1,296.52,296.52
INV-52406,C0152,2023-06-07,P007,4,370.11,1480.44
INV-70323,C0008,2025-04-30,P006,1,157.35,157.35
INV-69513,C0169,2024-10-05,P031,1,512.71,512.71
INV-96246,C0069,2023-01-06,P039,1,313.7,313.7
INV-96005,C0085,2024-09-29,P003,1,19.46,19.46
INV-84600,C0116,2023-05-13,P021,6,232.42,1394.52
INV-94363,C0055,2023-10-17,P004,1,57.03,57.03
INV-19269,C0083,2024-07-14,P004,2,560.21,1120.42
INV-22130,C0155,2024-02-13,P025,1,84.41,84.41
INV-41467,C0066,2025-02-28,P012,1,462.14,462.14
INV-12688,C0103,2025-05-22,P006,1,529.1,529.1
INV-60921,C0054,2025-03-09,P011,2,540.56,1081.12
INV-94825,C0104,2025-02-09,P019,1,87.46,87.46
INV-25807,C0168,2023-11-02,P010,1,129.06,129.06
INV-50645,C0126,2025-07-14,P028,4,458.64,1834.56
INV-27208,C0176,2024-01-03,P039,2,187.57,375.14
INV-58163,C0171,2024-06-08,P007,1,456.31,456.31
INV-68385,C0052,2025-06-25,P032,1,143.22,143.22
INV-45190,C0100,2024-07-30,P031,1,33.8,33.8
INV-21825,C0154,2025-02-13,P028,1,286.45,286.45
INV-90460,C0109,2023-07-10,P024,1,590.95,590.95
INV-65838,C0112,2023-04-06,P041,1,86.91,86.91
INV-54793,C0011,2024-04-19,P033,1,463.75,463.75
INV-94883,C0174,2024-12-03,P015,1,343.6,343.6
INV-79111,C0040,2024-10-06,P032,1,30.31,30.31
INV-21006,C0166,2023-10-25,P034,1,491.83,491.83
INV-20378,C0120,2025-07-17,P028,4,61.16,244.64
INV-29478,C0123,2023-05-11,P020,1,548.81,548.81
INV-42591,C0176,2024-06-19,P020,1,499.44,499.44
INV-84519,C0110,2023-02-18,P019,1,561.88,561.88
INV-15910,C0142,2024-06-09,P005,2,565.39,1130.78
INV-65694,C0028,2024-02-27,P033,2,224.41,448.82
INV-96619,C0025,2025-01-07,P030,5,172.58,862.9000000000001
INV-56590,C0146,2023-09-18,P017,1,423.48,423.48
INV-75987,C0150,2023-01-17,P006,2,558.35,1116.7
INV-96714,C0030,2024-04-18,P048,1,480.82,480.82
INV-61505,C0046,2023-02-16,P012,2,47.64,95.28
INV-49013,C0022,2023-11-18,P027,1,176.83,176.83
INV-69637,C0151,2025-02-14,P047,1,589.94,589.94
INV-91764,C0172,2025-04-07,P029,2,433.43,866.86
INV-34535,C0068,2023-08-05,P022,7,232.55,1627.8500000000001
INV-89174,C0048,2023-09-23,P006,3,266.37,799.11
INV-66858,C0173,2024-07-01,P007,4,116.59,466.36
INV-61764,C0005,2023-04-30,P001,5,139.08,695.4000000000001
INV-95957,C0004,2024-05-03,P011,1,456.15,456.15
INV-63096,C0118,2025-06-08,P045,1,368.84,368.84
INV-88890,C0169,2025-01-13,P048,1,448.0,448.0
INV-91067,C0125,2025-04-12,P020,1,44.49,44.49
INV-98316,C0158,2024-12-07,P024,1,289.84,289.84
INV-49669,C0173,2023-03-31,P026,1,219.33,219.33
INV-11818,C0033,2023-07-15,P009,1,43.86,43.86
INV-34670,C0029,2025-05-29,P002,1,531.76,531.76
INV-73060,C0007,2024-10-26,P014,1,362.71,362.71
INV-41690,C0038,2024-03-22,P042,2,257.41,514.82
INV-35023,C0161,2023-03-30,P035,2,252.33,504.66
INV-70742,C0078,2023-06-01,P050,1,14.34,14.34
INV-12859,C0122,2023-04-30,P028,2,400.19,800.38
INV-68361,C0043,2024-05-11,P010,1,227.27,227.27
INV-68918,C0121,2024-08-22,P002,7,258.23,1807.6100000000001
INV-48644,C0063,2024-08-06,P013,1,546.86,546.86
INV-53758,C0101,2023-01-09,P004,2,353.42,706.84
INV-66595,C0027,2024-03-01,P041,3,519.98,1559.94
INV-85846,C0127,2024-09-02,P048,1,290.31,290.31
INV-14851,C0142,2024-05-14,P019,1,580.36,580.36
INV-77286,C0103,2024-08-28,P032,2,59.1,118.2
INV-73950,C0157,2023-08-26,P044,3,293.53,880.5899999999999
INV-12492,C0016,2024-03-08,P034,1,334.33,334.33
INV-82516,C0148,2023-03-07,P021,1,527.87,527.87
INV-64675,C0069,2025-06-29,P042,1,497.61,497.61
INV-74852,C0122,2024-09-29,P008,1,42.22,42.22
INV-68762,C0166,2024-12-15,P023,7,312.44,2187.08
INV-31146,C0112,2023-10-22,P002,1,286.95,286.95
INV-55068,C0050,2024-03-24,P031,3,189.89,569.67
INV-38796,C0060,2024-08-24,P033,1,86.15,86.15
INV-88918,C0176,2025-05-23,P022,1,470.23,470.23
INV-27191,C0169,2025-06-23,P030,1,144.21,144.21
INV-61166,C0076,2024-03-02,P047,1,206.31,206.31
INV-57219,C0173,2025-03-26,P042,5,212.39,1061.9499999999998
INV-91506,C0121,2023-08-01,P011,8,296.29,2370.32
INV-21297,C0073,2024-11-14,P045,1,535.77,535.77
INV-32713,C0124,2023-07-24,P009,1,428.71,428.71
INV-74511,C0041,2023-04-14,P039,8,39.6,316.8
INV-49800,C0107,2023-08-29,P032,1,435.07,435.07
INV-16166,C0054,2023-01-19,P036,1,118.74,118.74
INV-56798,C0092,2024-11-24,P017,1,22.89,22.89
INV-75991,C0041,2023-02-02,P012,2,89.32,178.64
INV-66442,C0017,2023-04-27,P022,1,367.48,367.48
INV-25818,C0159,2024-07-29,P015,1,25.99,25.99
INV-43793,C0058,2023-12-15,P032,3,16.2,48.599999999999994
INV-16117,C0091,2025-02-27,P050,2,537.05,1074.1
INV-29815,C0143,2025-05-23,P018,1,325.97,325.97
INV-89205,C0177,2024-11-16,P033,1,239.63,239.63
INV-16608,C0027,2025-08-06,P046,4,537.42,2149.68
INV-24539,C0113,2023-04-19,P030,1,372.89,372.89
INV-23352,C0157,2025-04-23,P040,5,577.61,2888.05
INV-76493,C0144,2023-04-18,P003,1,277.17,277.17
INV-25474,C0043,2025-06-10,P041,1,575.73,575.73
INV-30582,C0053,2025-01-15,P024,1,352.1,352.1
INV-67870,C0075,2025-02-19,P046,1,174.61,174.61
INV-23014,C0130,2023-06-07,P032,1,599.29,599.29
INV-53857,C0166,2025-04-18,P024,1,351.34,351.34
INV-36462,C0036,2024-03-25,P008,1,101.17,101.17
INV-10863,C0107,2023-09-09,P050,1,311.17,311.17
INV-47585,C0122,2024-06-01,P022,1,196.71,196.71
INV-44867,C0044,2024-01-17,P006,1,188.9,188.9
INV-92502,C0107,2024-11-11,P024,6,567.38,3404.2799999999997
INV-79422,C0063,2024-03-07,P010,1,346.8,346.8
INV-66206,C0059,2024-02-28,P009,4,13.65,54.6
INV-77653,C0105,2025-03-24,P030,3,569.54,1708.62
INV-13901,C0175,2024-03-29,P024,1,105.25,105.25
INV-11303,C0038,2025-01-04,P050,6,327.15,1962.8999999999999
INV-21112,C0133,2023-12-13,P005,1,162.0,162.0
INV-31538,C0081,2024-03-20,P026,1,418.82,418.82
INV-14861,C0016,2024-11-07,P026,2,597.3,1194.6
INV-85308,C0165,2023-03-01,P010,1,327.55,327.55
INV-96554,C0162,2025-06-15,P046,1,249.33,249.33
INV-64959,C0134,2024-02-16,P019,1,586.7,586.7
INV-82562,C0175,2025-06-13,P045,3,304.02,912.06
INV-51116,C0078,2025-07-20,P047,1,144.08,144.08
INV-46671,C0089,2025-07-10,P001,1,420.03,420.03
INV-29249,C0136,2024-12-18,P040,1,594.27,594.27
INV-94394,C0104,2023-07-30,P029,1,228.87,228.87
INV-91027,C0140,2024-10-29,P040,2,110.57,221.14
INV-55252,C0114,2025-06-27,P045,1,214.71,214.71
INV-35859,C0167,2025-06-21,P026,1,471.25,471.25
INV-14845,C0078,2024-07-04,P006,1,478.47,478.47
INV-26515,C0086,2024-06-16,P025,1,211.82,211.82
INV-38014,C0139,2023-04-06,P019,3,150.59,451.77
INV-50927,C0131,2024-06-17,P036,1,307.66,307.66
INV-93320,C0088,2023-06-13,P049,1,15.36,15.36
INV-80770,C0006,2024-08-29,P002,2,311.55,623.1
INV-49838,C0067,2025-01-13,P016,1,580.51,580.51
INV-24475,C0109,2025-01-19,P033,1,519.42,519.42
INV-44046,C0016,2024-10-04,P024,1,345.83,345.83
INV-26228,C0130,2023-02-18,P023,4,354.03,1416.12
INV-68816,C0167,2023-11-02,P008,2,229.51,459.02
INV-10683,C0147,2024-04-09,P048,1,280.16,280.16
INV-86230,C0087,2024-08-02,P016,1,521.57,521.57
INV-79899,C0161,2025-05-14,P043,1,580.37,580.37
INV-55919,C0153,2023-11-03,P015,6,156.1,936.5999999999999
INV-85073,C0073,2024-11-19,P043,1,538.38,538.38
INV-59501,C0036,2024-06-16,P046,6,271.63,1629.78
INV-52971,C0064,2024-06-12,P007,1,320.4,320.4
INV-57352,C0150,2024-04-10,P013,2,171.35,342.7
INV-65796,C0026,2025-04-28,P010,2,40.48,80.96
INV-22091,C0106,2023-03-05,P006,1,237.91,237.91
INV-72423,C0109,2023-08-08,P009,1,196.22,196.22
INV-58404,C0115,2024-11-24,P005,1,199.23,199.23
INV-87101,C0135,2024-07-26,P026,1,192.59,192.59
INV-61744,C0133,2025-06-11,P050,7,252.56,1767.92
INV-75382,C0068,2024-10-13,P038,1,350.16,350.16
INV-74165,C0109,2025-01-19,P029,8,152.54,1220.32
INV-28919,C0107,2024-06-01,P011,2,432.43,864.86
INV-69993,C0033,2023-05-13,P032,1,62.26,62.26
INV-25474,C0132,2024-12-12,P034,2,47.82,95.64
INV-72043,C0055,2023-02-03,P030,1,446.35,446.35
INV-58409,C0041,2025-08-01,P036,1,506.56,506.56
INV-63558,C0031,2023-04-23,P039,1,507.85,507.85
INV-84942,C0031,2023-10-24,P024,1,138.38,138.38
INV-30093,C0011,2023-05-01,P034,1,572.45,572.45
INV-59081,C0096,2023-11-07,P020,1,127.47,127.47
INV-13667,C0076,2025-03-21,P032,1,375.94,375.94
INV-87283,C0037,2024-03-07,P010,1,84.13,84.13
INV-47156,C0013,2023-08-09,P020,1,150.86,150.86
INV-74067,C0047,2023-01-03,P048,1,252.58,252.58
INV-55698,C0032,2023-03-11,P036,2,138.3,276.6
INV-73068,C0012,2024-08-09,P027,1,240.64,240.64
INV-69293,C0080,2025-07-10,P037,7,573.25,4012.75
INV-72289,C0087,2025-05-04,P025,3,152.58,457.74
INV-28156,C0156,2024-05-31,P009,1,196.97,196.97
INV-68973,C0163,2024-11-14,P030,1,308.5,308.5
INV-52626,C0115,2023-04-02,P010,3,516.41,1549.23
INV-91735,C0160,2024-02-24,P043,3,222.21,666.63
INV-61825,C0100,2023-12-14,P015,2,194.57,389.14
INV-97876,C0139,2025-06-30,P003,1,423.92,423.92
INV-46356,C0114,2024-10-23,P048,1,251.42,251.42
INV-13251,C0023,2024-08-08,P011,1,419.09,419.09
INV-50481,C0162,2024-07-28,P050,2,189.42,378.84
INV-94399,C0166,2024-07-26,P008,3,183.41,550.23
INV-91094,C0022,2024-07-08,P013,1,438.94,438.94
INV-16930,C0148,2024-08-06,P049,2,592.55,1185.1
INV-72368,C0134,2024-05-29,P013,1,400.77,400.77
INV-96278,C0005,2025-08-16,P008,1,549.91,549.91
INV-12486,C0137,2023-10-09,P012,1,453.56,453.56
INV-85963,C0053,2024-03-30,P016,1,172.05,172.05
INV-89541,C0022,2023-11-25,P035,1,206.93,206.93
INV-15896,C0103,2024-05-18,P038,1,534.51,534.51
INV-67280,C0006,2023-07-04,P022,1,382.72,382.72
INV-79193,C0107,2023-11-21,P002,1,40.19,40.19
INV-21930,C0098,2023-04-28,P017,1,300.28,300.28
INV-32040,C0026,2023-10-20,P035,1,117.24,117.24
INV-43496,C0037,2025-02-25,P012,1,200.46,200.46
INV-50212,C0023,2024-02-22,P010,1,283.75,283.75
INV-17721,C0174,2024-09-21,P011,1,557.37,557.37
INV-13561,C0084,2024-12-31,P012,4,427.5,1710.0
